amyg_activation
-0.1383
-0.1891
-0.414
0.09259
-0.09768
0.09177
0.000896
0.07557
0.562
-0.2587
0.6131
0.389
-0.09103
-0.006121
-0.2958
0.1919
0.3833
-0.07307
-0.1739
0.3018
0.3563
0.8186
-0.2027
-0.1169
0.1421
0.0337
-0.09259
0.1275
-0.02932
0.1809
-0.3808
0.1814
-0.3383
-0.1479
-0.1113
-0.07337
0.1414
0.05456
-0.1035
-0.005727
-0.03879
0.1361
-0.2837
-0.3899
0.1502
0.05121
-0.2824
0.2001
0.9318
-0.5439
0.05494
-0.2713
-0.08991
-0.3378
-0.1426
-0.4814
0.1519
-0.5671
-0.4784
-0.3024
0.08511
0.346
-0.3432
-0.8267
0.318
0.05958
0.03439
0.2018
-0.1089
0.08057
-0.1125
0.05883
0.1563
-0.1431
-0.1578
0.03475
-0.1699
-0.03173
