amyg_activation
0.02718
0.1219
0.2868
0.08514
-0.1926
0.2018
-0.05596
0.03485
0.1535
0.0467
0.03415
-0.3593
-0.2879
0.128
0.3486
-0.1897
0.1231
0.1555
-0.1575
0.3372
0.4406
-0.9797
-0.1815
-0.08437
0.2779
-0.3121
-0.1091
-0.2722
0.04057
-0.1394
0.3417
-0.3018
-0.3954
0.3148
0.06352
0.2136
0.03298
0.02405
0.1689
-0.03092
0.01606
0.1403
-0.00079
0.2256
0.02274
0.2277
-0.3636
-0.2083
0.4894
0.2992
-0.3576
0.2208
0.55
0.002111
0.2607
-0.2274
-0.1997
0.4447
0.1133
-0.1693
0.9307
-0.3962
0.1633
-0.04711
-0.167
0.2492
0.1498
0.2503
0.5009
-0.123
0.1494
-0.5058
0.4242
0.1026
-0.1355
0.3362
-0.1155
0.3227
