amyg_activation
0.09421
0.08768
0.3445
0.0236
-0.1581
0.2002
-0.04311
0.05262
0.1497
0.06931
0.02944
-0.2119
-0.2952
0.08133
0.3289
-0.1226
0.16
0.07601
-0.1793
0.3241
0.4928
-1.151
-0.09314
-0.09941
0.2789
-0.3504
-0.0416
-0.2284
0.03775
-0.09576
0.2924
-0.2174
-0.436
0.3579
0.05691
0.1572
0.02146
-0.006661
0.204
-0.01385
0.007163
0.1543
0.01353
0.1901
-0.002025
0.2348
-0.3073
-0.2292
0.5177
0.2926
-0.2858
0.1849
0.5102
0.03561
0.316
-0.2777
-0.1398
0.3201
0.156
-0.1478
0.7825
-0.2797
0.1694
-0.04977
-0.1591
0.2364
0.1098
0.2714
0.403
-0.2103
0.1949
-0.5063
0.4014
0.1223
-0.08129
0.2784
-0.09468
0.2652
